Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
84.40935,90.77861,75.1947,9483.874,-1532.167,13.05374,18.10082,32.74286,48.38 yds,10.77425,14.85262,-9.297167,84.26601,0,I7,66.05214,0,0,0,0,0,0,0,0,0,0,0
130.91,136.2532,99.44044,6880.407,-266.7529,-4.173598,26.9327,51.49907,12.41 yds,33.06846,-11.85045,-2.22191,130.8949,0,I7,75.57505,0,0,0,0,0,0,0,0,0,0,0
109.6648,122.8852,85.31404,5101.313,-1267.658,-7.817802,23.37722,40.24492,31.79 yds,19.07997,-23.95041,-14.38855,109.5319,0,I7,71.76613,0,0,0,0,0,0,0,0,0,0,0
122.199,134.4399,91.20714,5005.431,-759.4025,-6.891523,25.21719,44.984,24.47 yds,24.82267,-21.55118,-8.726368,122.059,0,I7,73.28955,3.146633,0,-8.869066,12.0157,0,0,0,0,0,0,0
91.64718,99.46934,76.23707,6905.503,-383.4923,-8.723794,31.56668,48.79901,40.87 yds,22.34589,-15.5529,-3.183519,91.51284,0,I7,75.87906,0,0,0,0,0,0,0,0,0,0,0
137.1366,147.3346,98.42905,4645.568,-64.84575,-4.669099,22.79608,44.6021,17.33 yds,26.3532,-11.91968,-0.7997964,137.0079,0,I7,76.05312,-3.846302,0,-5.098256,1.251954,0,0,0,0,0,0,0
95.72408,111.2892,79.85734,4201.609,-13.21312,-3.912558,18.32304,30.78781,25.34 yds,11.56128,-6.59374,-0.1801827,95.44958,0,I7,75.5389,-3.784657,0,-4.186633,0.4019754,0,0,0,0,0,0,0
138.875,147.1232,102.8535,6629.896,-18.54406,-2.277949,23.35376,48.77775,13.29 yds,30.69031,-5.696473,-0.1602586,138.7811,0,I7,77.79968,-2.11238,0,-2.451397,0.3390174,0,0,0,0,0,0,0
126.6971,134.9716,95.00374,5922.535,174.6507,-0.3269083,26.06192,48.44312,3.02 ft,28.73379,0.8373697,1.68985,126.6001,0,I7,73.9947,-2.264569,0,-0.05301721,-2.211552,0,0,0,0,0,0,0
143.1953,150.4334,106.3036,7054.056,656.9565,-3.810781,23.01919,49.90606,15.52 yds,32.54669,-3.010602,5.3438,143.1526,0,I7,78.41309,-9.085356,0,-3.255276,-5.830079,0,0,0,0,0,0,0
