Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
102.7074,116.742,81.96555,5027.962,29.42128,-6.33791,21.4213,37.10569,22.92 yds,15.70453,-11.13423,0.33527,102.5504,0,I7,77.68456,-6.614831,0,-6.708137,0.09330511,0,0,0,0,0,0,0
93.56396,106.6095,77.15558,5600.562,1131.707,4.664222,23.96123,39.05346,33.66 yds,15.69747,13.24979,11.65805,93.47911,0,I7,77.74442,-5.979753,0,6.589118,-12.56887,0,0,0,0,0,0,0
127.2358,137.6609,93.89135,5087.115,364.4189,-2.355788,23.25383,44.51027,8.88 ft,24.29412,-1.68787,4.10794,127.1442,0,I7,75.75475,-5.87326,0,-1.973265,-3.899995,0,0,0,0,0,0,0
68.72673,91.66356,95.25402,2885.962,1199.496,5.419297,4.384132,6.519955,47.54 yds,1.670089,10.5742,24.55908,67.61028,0,I7,76.02847,-6.116867,0,7.529232,-13.6461,0,0,0,0,0,0,0
81.76734,91.67948,70.17461,6401.54,-52.21871,-3.090371,29.51421,43.75106,43.93 yds,16.99854,-4.589715,-0.4673789,81.61758,0,I7,75.38374,-2.583862,0,-3.368619,0.7847569,0,0,0,0,0,0,0
98.65117,112.595,82.08498,5727.016,148.5369,8.775045,17.61219,32.86492,30.13 yds,12.29625,15.8092,1.4862,98.54662,0,I7,78.64577,7.394028,0,9.55641,-2.162382,0,0,0,0,0,0,0
126.4706,134.8268,95.28442,6482.164,102.4735,-3.441215,23.87427,47.06062,21.51 ft,26.4005,-6.744447,0.9058,126.4314,0,I7,75.81364,-4.429547,0,-3.514584,-0.9149635,0,0,0,0,0,0,0
135.362,142.0927,101.7813,7065.446,350.1238,-2.893453,24.78563,50.44252,23.52 ft,31.96692,-3.681149,2.84042,135.3018,0,I7,80.53512,-6.072347,0,-2.597492,-3.474855,0,0,0,0,0,0,0
