Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
110.4317,114.7537,88.59975,8017.122,-748.1099,-9.734405,29.91145,51.4538,24.88 yds,29.1123,-22.91709,-5.354289,110.378,0,PW,79.87756,-2.88616,0,-11.41102,8.524857,0,0,0,0,0,0,0
114.8907,119.6735,90.98253,7272.016,-427.6334,-8.328969,30.25867,52.2761,23.88 yds,31.02185,-19.45168,-3.371243,114.758,0,PW,79.85792,-4.413423,0,-9.467391,5.053968,0,0,0,0,0,0,0
103.7256,107.113,86.55585,9017.489,-684.1487,-5.092708,32.70066,54.06632,13.06 yds,30.65447,-12.52353,-4.35116,103.6158,0,PW,78.42152,1.286313,0,-6.395806,7.682119,0,0,0,0,0,0,0
110.1395,113.0391,90.32626,9161.2,51.60043,-2.50096,30.97655,53.4584,26.42 ft,31.66359,-4.527299,0.32272,110.1097,0,PW,75.64008,-2.999777,0,-2.587713,-0.4120631,0,0,0,0,0,0,0
106.7698,110.5293,87.57537,8185.576,-168.9644,-4.8413,32.46236,53.45096,11.28 yds,31.09828,-9.922007,-1.182768,106.6399,0,PW,78.66153,-3.270678,0,-5.395577,2.124899,0,0,0,0,0,0,0
