Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
108.7823,112.3687,88.0899,9350.824,-1794.248,-5.34452,27.63364,49.74328,20.53 yds,26.40082,-18.98715,-11.06259,108.6567,0,PW,78.51053,0,0,0,0,0,0,0,0,0,0,0
104.835,108.1065,86.03097,8775.619,-331.84,-6.666657,30.98738,51.91106,14.38 yds,28.6193,-13.81247,-2.167091,104.8331,0,PW,80.19371,0,0,0,0,0,0,0,0,0,0,0
100.1007,102.4675,84.12768,9577.644,-579.621,-6.885417,32.09236,53.09382,15.45 yds,28.46407,-14.48822,-3.469553,99.99052,0,PW,80.28542,0,0,0,0,0,0,0,0,0,0,0
98.4614,98.60117,83.30516,10519.69,1163.531,-3.20579,30.89275,52.48936,20.73 ft,26.85162,-0.9228332,6.3502,98.42091,0,PW,81.69882,0,0,0,0,0,0,0,0,0,0,0
106.3888,110.3506,86.80719,7928.845,-541.8994,-5.906976,32.16045,52.68124,15.05 yds,30.19283,-13.92103,-3.918953,106.3498,0,PW,78.535,0,0,0,0,0,0,0,0,0,0,0
100.3371,109.7566,80.38594,5880.898,-1068.112,-12.53285,27.19662,44.57448,30.72 yds,20.51903,-27.64716,-10.46437,100.2206,0,PW,78.19403,0,0,0,0,0,0,0,0,0,0,0
119.3678,124.247,95.32752,8437.346,1414.827,-6.601943,29.64068,53.33937,19.22 yds,33.42969,-4.474088,9.65332,119.3002,0,PW,85.25723,0,0,0,0,0,0,0,0,0,0,0
