Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
122.9033,127.4124,95.95355,8595.342,975.0325,1.680577,25.69044,50.26658,13.39 yds,29.45515,10.04276,6.5135,122.911,0,I7,82.79226,-6.930682,0,3.101682,-10.03236,0,0,0,0,0,0,0
128.4547,133.1252,98.62745,8022.778,638.0445,-0.417305,24.90849,50.0057,13.86 ft,30.22156,3.834781,4.5615,128.3123,0,I7,82.61806,-6.064266,0,0.4157402,-6.480006,0,0,0,0,0,0,0
120.4203,124.4482,94.43189,8736.704,702.6653,0.1409485,25.73799,49.79674,11.91 yds,28.59787,4.713363,4.6131,120.4139,0,I7,83.11936,-6.040438,0,1.091728,-7.132166,0,0,0,0,0,0,0
142.666,148.2127,106.9583,6954.894,170.6598,-2.460499,25.88031,52.14181,13.74 yds,37.0677,-4.382566,1.40607,142.5623,0,I7,82.49301,-3.973202,0,-2.390174,-1.583028,0,0,0,0,0,0,0
53.81934,63.13377,54.03192,4653.028,-286.911,-10.93131,34.51751,43.59898,74.42 yds,11.59983,-10.74971,-3.535166,53.71796,0,I7,46.11519,-6.382041,0,-12.33561,5.953566,0,0,0,0,0,0,0
89.86031,96.38649,75.63872,6322.833,230.7844,-4.580396,34.36968,50.82683,11.34 yds,24.18562,-6.100802,2.09177,89.71581,0,PW,70.41557,-6.976884,0,-4.513388,-2.463497,0,0,0,0,0,0,0
81.26405,88.72688,70.17213,7592.771,-751.0503,-13.11339,28.65602,43.84604,30.19 yds,16.56923,-20.72989,-5.676781,81.14166,0,PW,70.25343,-5.296385,0,-15,9.703615,0,0,0,0,0,0,0
83.17868,86.74408,72.58476,8394.279,132.9459,-6.498707,34.45082,50.68453,21.38 yds,22.59672,-8.96379,0.90747,83.04759,0,PW,73.11768,-7.828233,0,-6.719055,-1.109179,0,0,0,0,0,0,0
43.53905,66.50188,84.95824,2662.923,1331.461,2.56986,2,4.687921,29.27 yds,0.8295525,1.687089,30,23.75529,0,PW,73.25699,-11.07205,0,4.815149,-15.8872,0,0,0,0,0,0,0
31.26741,54.26621,78.69371,1778.872,889.4359,8.024274,2,4.950101,42.31 yds,0.5570076,2.494278,30,16.09742,0,PW,70.47208,-5.286917,0,10.57411,-15.86102,0,0,0,0,0,0,0
80.95939,84.74815,71.25984,8983.058,-649.4314,-3.528743,33.22177,49.88581,12.45 yds,20.81602,-6.901887,-4.145823,80.88013,0,PW,72.98009,2.978058,0,-4.749538,7.727596,0,0,0,0,0,0,0
69.65678,73.30499,65.03157,7873.072,644.7421,-1.499457,38.7535,52.21465,21.21 yds,20.60767,-0.2103496,4.69733,69.57413,0,PW,73.68153,-7.897758,0,-0.6223767,-7.275382,0,0,0,0,0,0,0
