Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
150.695,160.513,106.3874,5036.773,-25.54667,-4.120033,20.37313,45.02437,27.61 yds,28.1383,-11.16076,-0.2906073,150.6388,0,I6,75.29176,-3.871934,0,-4.425918,0.5539844,0,0,0,0,0,0,0
158.155,168.8708,111.0043,5228.86,-355.4942,-3.12181,20.38449,46.8778,36.24 yds,31.12407,-13.6428,-3.898372,158.068,0,I6,78.49607,0.1896787,0,-3.829385,4.019064,0,0,0,0,0,0,0
160.5886,171.0777,113.4751,5659.529,-74.83929,-1.372736,20.5816,48.44315,21.66 yds,33.31309,-4.890779,-0.7576779,160.5999,0,I6,81.1274,-0.6982068,0,-1.564811,0.8666046,0,0,0,0,0,0,0
159.093,169.7474,111.1762,5092.569,-336.4488,-3.250123,20.19154,46.63926,24.35 yds,30.86562,-13.9113,-3.788097,159.0514,0,I6,78.26408,-0.1067559,0,-3.940438,3.833682,0,0,0,0,0,0,0
152.6658,164.1861,108.2347,5391.782,66.63924,-2.060261,20.21929,45.80676,14.96 yds,29.2387,-4.619697,0.70816,152.5934,0,I6,78.13152,-2.683919,0,-2.099322,-0.5845973,0,0,0,0,0,0,0
162.6014,171.5529,112.4981,4736.629,-529.2469,-7.848716,18.06329,43.6385,37.32 yds,27.91485,-30.37289,-6.415337,162.5751,0,I6,80.72375,-3.054742,0,-9.089699,6.034956,0,0,0,0,0,0,0
