Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
106.8325,126.7799,93.10828,3091.987,1060.403,0.0925254,11.49782,20.14131,24.37 yds,7.915235,9.491596,20.05682,106.6131,0,PW,80.29147,-9.564433,0,1.569587,-11.13402,0,0,0,0,0,0,0
113.6476,120.8693,89.00842,6488.894,-601.1422,-7.00721,29.78278,50.67491,23.81 yds,28.9514,-18.01801,-5.315601,113.515,0,PW,79.88498,-1.504828,0,-8.301348,6.796519,0,0,0,0,0,0,0
118.0443,126.7822,89.47614,4898.379,81.60427,-5.574439,30.0738,49.72807,23.76 yds,29.35733,-10.72216,0.95456,117.9796,0,PW,80.1399,-6.319003,0,-5.82375,-0.4952526,0,0,0,0,0,0,0
109.1053,113.1793,89.00285,9196.541,185.2047,-3.583437,29.97099,52.55426,29.04 ft,29.6998,-5.851544,1.15393,109.0074,0,PW,78.27692,-5.313474,0,-3.553077,-1.760397,0,0,0,0,0,0,0
