Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
129.3394,137.269,96.87952,6423.162,51.83022,-4.015862,23.84064,47.52728,27.88 ft,27.36157,-8.598786,0.46234,129.1775,0,I7,75.97048,-4.514728,0,-4.201184,-0.3135438,0,0,0,0,0,0,0
123.606,129.3327,95.30553,8132.19,139.9679,-5.717703,23.75095,47.7792,13.46 yds,26.7346,-11.36134,0.9862,123.5576,0,I7,83.16106,-6.9484,0,-5.902285,-1.046116,0,0,0,0,0,0,0
124.84,131.556,95.00277,7056.072,320.4684,-3.273918,23.73317,46.48756,18.29 ft,26.19073,-4.689296,2.60312,124.7038,0,I7,77.9391,-6.280457,0,-3.028968,-3.251488,0,0,0,0,0,0,0
121.8098,133.0703,89.55299,3900.535,217.557,-2.919532,24.4406,42.11836,13.78 ft,22.55877,-3.86974,3.1974,121.7036,0,I7,78.01771,-4.958528,0,-2.798908,-2.15962,0,0,0,0,0,0,0
121.9973,133.637,89.97449,4199.528,142.4227,-3.679821,24.52944,43.34298,21.22 ft,23.08976,-6.364505,1.9435,121.8425,0,I7,78.43224,-5.0076,0,-3.717009,-1.290591,0,0,0,0,0,0,0
125.2727,131.0282,96.834,8004.303,154.0672,-3.244891,25.96283,50.62881,22.66 ft,30.36405,-5.97872,1.1029,125.1872,0,I7,80.48026,-4.644678,0,-3.242809,-1.40187,0,0,0,0,0,0,0
