Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
122.9047,129.3664,93.93944,6720.481,642.8336,-0.01802688,26.24972,49.21015,24.05 ft,28.35693,4.955359,5.4889,122.8513,0,I7,77.41199,-6.089974,0,0.9057375,-6.995711,0,0,0,0,0,0,0
84.89758,93.21001,72.32369,7463.449,-809.8234,-11.28391,26.48237,42.22594,49.38 yds,15.9782,-19.30762,-6.229157,84.69904,0,I7,77.65733,-3.658798,0,-13.17969,9.520896,0,0,0,0,0,0,0
95.84071,107.1272,86.61701,3536.532,1768.266,10.57923,13.77973,22.75944,47.51 yds,8.170919,28.94144,30,95.58104,0,I7,75.30344,-11.41874,0,14.61857,-26.03731,0,0,0,0,0,0,0
94.58469,101.8268,79.0892,5474.386,2154.835,14.01486,21.94085,35.85467,54.45 yds,14.20182,33.44576,23.18002,94.49515,0,I7,77.70489,-6.262173,0,15,-21.26217,0,0,0,0,0,0,0
119.4362,124.74,94.18188,7839.161,785.962,-0.5134607,29.1011,52.26903,11.5 yds,32.06607,4.295763,5.7542,119.3246,0,I7,76.02013,-8.073317,0,0.6047181,-8.678035,0,0,0,0,0,0,0
