Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
83.46301,89.28245,71.68054,5901.521,2199.996,14.69745,33.03963,47.0747,51.3 yds,19.91726,29.75844,21.88745,83.37396,0,I9,80.37922,-5.315764,0,15,-20.31577,0,0,0,0,0,0,0
128.8314,133.929,100.3872,7769.465,-433.6762,-7.624145,28.63852,53.69244,23.3 yds,36.04796,-20.51097,-3.1998,128.8058,0,I9,80.51288,-3.685571,0,-8.720212,5.034641,0,0,0,0,0,0,0
113.1993,116.9137,92.00981,8829.189,61.28445,0.6990573,30.78251,53.63247,19.19 ft,32.62154,1.737219,0.3977,113.2109,0,I9,82.35252,0.1549076,0,0.8274353,-0.6725277,0,0,0,0,0,0,0
125.7179,129.546,99.75526,8501.184,-168.1175,-3.614938,29.30476,54.3242,11.28 yds,36.5517,-9.138016,-1.133142,125.6839,0,I9,83.11151,-2.135863,0,-4.075471,1.939608,0,0,0,0,0,0,0
115.055,119.7845,90.93194,8334.452,-1826.847,-5.704387,25.99588,49.02163,24.02 yds,26.15075,-22.13998,-12.6616,115.0948,0,I9,77.65431,11.49747,0,-8.695926,20.1934,0,0,0,0,0,0,0
125.1049,129.2114,99.31065,8283.075,339.5461,-1.270408,29.78063,54.47705,18.55 ft,36.74309,-0.2887373,2.34937,125.0873,0,I9,81.45697,-4.318358,0,-0.8887811,-3.429577,0,0,0,0,0,0,0
