Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
160.4657,170.647,112.8488,5461.628,-397.8873,0.609637,18.8657,45.45106,17.85 ft,29.9904,-3.870093,-4.177779,160.2857,0,I4,82.91151,4.118641,0,0.1147811,4.00386,0,0,0,0,0,0,0
152.9431,166.7716,108.5015,5409.699,-213.9,-2.169961,18.90649,44.47319,12.49 yds,27.40051,-8.538286,-2.266072,152.8149,0,I4,80.09399,-0.2171978,0,-2.608625,2.391427,0,0,0,0,0,0,0
151.1197,162.9118,108.8265,6126.171,-170.6875,-4.027,19.74717,46.15807,18.39 yds,29.21854,-12.59569,-1.596583,150.9922,0,I4,83.14806,-2.525974,0,-4.517689,1.991716,0,0,0,0,0,0,0
138.2761,149.0472,102.3943,6708.971,-395.6413,-2.616497,19.29507,44.11324,28.17 yds,24.85182,-9.965888,-3.380807,138.1416,0,I4,83.42453,0.8512431,0,-3.314993,4.166236,0,0,0,0,0,0,0
139.5985,149.145,103.3732,6901.314,117.5746,-1.698714,21.13848,46.43173,25.67 yds,28.08372,-3.030391,0.97617,139.557,0,I4,82.96743,-2.734907,0,-1.651407,-1.0835,0,0,0,0,0,0,0
159.516,170.1078,111.464,5100.851,267.3224,0.2388786,18.53924,44.34196,20.4 ft,28.44744,4.526875,3.0041,159.4448,0,I4,80.89292,-2.177481,0,0.6225056,-2.799986,0,0,0,0,0,0,0
150.7292,163.6838,108.3351,5980.921,-247.801,-2.352885,19.24025,45.10847,15.08 yds,28.07807,-9.105357,-2.374554,150.7006,0,I4,83.50817,-0.1831194,0,-2.836508,2.653389,0,0,0,0,0,0,0
