Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
150.9376,162.2278,109.2856,6171.042,1041.974,0.5825048,21.47173,48.51349,17.66 yds,31.73876,13.79672,9.7209,150.9049,0,I3,79.96742,-8.945053,0,2.071738,-11.01679,0,0,0,0,0,0,0
113.1058,128.3487,86.91888,4096.525,-581.4487,-5.261217,20.1321,35.50024,46.49 yds,16.28636,-15.40278,-8.159951,113.007,0,I3,67.9901,0.9920134,0,-6.556118,7.548131,0,0,0,0,0,0,0
109.7157,117.4557,89.57899,4939.488,2056.794,9.529244,16.3863,30.52416,67.94 yds,12.77433,32.24341,24.6074,109.5162,0,I3,78.43584,-9.644846,0,13.0701,-22.71494,0,0,0,0,0,0,0
157.0834,169.2079,109.8276,4891.756,235.4205,-4.513686,17.87635,42.4011,28.56 ft,26.28179,-8.987414,2.75848,157.0008,0,I3,80.43903,-6.653693,0,-4.481407,-2.172286,0,0,0,0,0,0,0
136.8278,145.9916,102.3832,7199.354,862.7994,-2.02896,22.37333,48.13295,24.19 yds,29.06621,2.822939,6.8831,136.6831,0,I3,82.71951,-9.65572,0,-0.9992042,-8.656515,0,0,0,0,0,0,0
32.7475,54.65862,73.88079,2354.979,-1177.489,-17.95601,4.864208,5.942124,120.4 yds,0.7312601,-10.85341,-30,31.7551,0,I3,79.22787,-0.9504687,0,-15,14.04953,0,0,0,0,0,0,0
31.65901,54.28899,78.69045,1879.39,939.695,8.459363,2,4.829824,117.06 yds,0.5676367,2.687203,30,16.46815,0,I3,78.36716,-5.764498,0,11.17653,-16.94103,0,0,0,0,0,0,0
119.1559,139.948,98.48658,3535.915,982.009,4.458978,10.63789,21.35433,39.85 yds,9.023974,18.86975,16.12442,118.9564,0,I3,77.83728,-4.766017,0,6.154365,-10.92038,0,0,0,0,0,0,0
119.8445,137.6396,95.6045,4365.443,903.3798,5.322553,12.69612,27.66191,41.23 yds,11.40513,19.04971,11.94302,119.6424,0,I3,83.17346,-2.619345,0,6.87868,-9.498024,0,0,0,0,0,0,0
170.1698,181.4842,116.8322,4914.136,-37.37952,-3.516204,17.94083,45.46396,16.29 yds,30.67738,-11.04883,-0.4358263,170.0406,0,I3,86.02538,-3.198483,0,-3.793404,0.5949202,0,0,0,0,0,0,0
158.2141,168.3887,111.2784,5335.758,121.9451,-2.47485,20.62919,46.99627,16.79 ft,31.7941,-5.114925,1.30957,158.1266,0,I3,78.81501,-3.606193,0,-2.463552,-1.142641,0,0,0,0,0,0,0
145.3293,153.6024,105.7247,5916.731,-1150.857,-11.1084,18.66401,43.87922,48.69 yds,25.17887,-40.31999,-11.21604,145.3482,0,I3,81.1124,-0.7337657,0,-13.41159,12.67782,0,0,0,0,0,0,0
158.3054,168.0978,112.302,5778.258,180.9289,-0.2804574,19.58628,46.87082,7.77 ft,31.01304,1.62564,1.79434,158.1807,0,I3,82.73039,-1.879587,0,-0.05511213,-1.824475,0,0,0,0,0,0,0
