Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
84.23,106.7999,89.4509,2791.083,1348.474,6.161669,9.223456,13.79658,38.7 yds,4.43542,16.67232,28.89044,83.68967,0,I7,79.90745,-6.177722,0,8.442266,-14.61999,0,0,0,0,0,0,0
126.2592,134.412,95.78072,7020.158,62.28225,-6.165187,23.57901,47.12184,13.98 yds,26.50213,-13.06674,0.50833,126.163,0,I7,78.15818,-6.747855,0,-6.477601,-0.2702537,0,0,0,0,0,0,0
118.728,128.7485,89.96304,5576.448,213.9772,-1.631448,23.24765,42.94671,19.94 ft,22.13517,-1.666984,2.19907,118.5644,0,I7,75.67742,-3.698926,0,-1.422669,-2.276257,0,0,0,0,0,0,0
122.1861,135.6326,92.00201,5625.906,-406.4243,-6.095165,22.08294,43.08516,18.49 yds,21.94947,-16.32785,-4.142746,122.0935,0,I7,76.15295,-2.192767,0,-7.08623,4.893464,0,0,0,0,0,0,0
90.03793,103.7007,76.03766,5164.624,1448.898,9.696198,22.28177,35.38543,43.68 yds,13.43403,22.04192,16.2926,89.91962,0,I7,76.0829,-4.228626,0,12.4483,-16.67692,0,0,0,0,0,0,0
93.5694,103.1164,77.53462,7479.889,-345.7887,-5.015059,22.97419,38.86902,34.31 yds,15.71047,-9.585751,-2.649678,93.51044,0,I7,75.20983,-1.653236,0,-5.853495,4.200259,0,0,0,0,0,0,0
128.2558,136.5136,96.04286,6276.059,533.5278,-0.9056872,22.63618,45.49708,9.71 ft,25.21867,2.544711,4.8766,128.1116,0,I7,76.242,-6.022495,0,-0.1851793,-5.837316,0,0,0,0,0,0,0
126.0613,133.364,95.81725,7103.282,-35.99805,-2.933985,24.06972,47.33135,22.22 ft,27.15028,-6.730105,-0.2903651,126.0436,0,I7,77.97878,-2.596432,0,-3.176319,0.5798872,0,0,0,0,0,0,0
107.6948,113.8824,85.89561,8375.773,-487.5211,-3.641285,25.73827,47.17093,23.91 yds,23.162,-9.332318,-3.33685,107.5661,0,I7,73.34073,1.219281,0,-4.618633,5.837914,0,0,0,0,0,0,0
87.25642,99.17873,74.00167,5391.593,-303.5354,-5.156509,22.91507,36.10479,38.06 yds,13.42746,-9.169561,-3.227339,87.04819,0,I7,76.75487,-2.264883,0,-5.932525,3.667642,0,0,0,0,0,0,0
99.32125,105.9013,80.69034,6333.527,2170.473,13.38674,25.26045,42.32703,51.31 yds,18.49106,33.84507,20.0412,99.21465,0,I7,77.63893,-7.054773,0,15,-22.05477,0,0,0,0,0,0,0
97.4022,119.288,95.32481,3571.433,1401.727,5.147544,8.052724,15.62655,30.02 yds,5.094213,17.76098,23.1091,97.21862,0,I7,78.564,-7.898489,0,7.469794,-15.36828,0,0,0,0,0,0,0
121.6469,130.5878,92.01736,5676.674,688.9371,-1.108372,27.14647,48.60493,18.65 ft,27.84312,3.53314,6.97076,121.543,0,I7,77.84777,-7.579376,0,-0.1947684,-7.384607,0,0,0,0,0,0,0
