Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
115.4479,119.677,93.00267,8112.493,-188.5373,-6.211174,31.24425,54.00736,19.52 yds,33.73284,-13.67682,-1.331694,115.35,0,PW,81.95126,-4.528964,0,-6.871588,2.342624,0,0,0,0,0,0,0
111.9978,117.8254,89.34088,6645.797,0,-4.079851,32.35305,53.14601,14.69 yds,32.0048,-7.969405,0,112.0137,0,PW,109.8057,0,0,0,0,0,0,0,0,0,0,0
97.01038,99.77253,82.42846,9638.053,-23.49913,-4.85306,32.92933,53.08974,10.47 yds,28.09415,-8.303761,-0.1396965,97.01382,0,PW,78.45299,-4.634042,0,-5.202214,0.5681725,0,0,0,0,0,0,0
101.6922,107.4437,82.38092,7276.047,-875.6669,-10.64222,30.48173,49.53256,24.78 yds,25.3554,-23.25264,-6.91226,101.6551,0,PW,78.56528,-2.492422,0,-12.57617,10.08375,0,0,0,0,0,0,0
104.8441,107.9453,87.83447,9206.4,328.3756,-1.805338,32.99724,54.69994,8.99 ft,31.91755,-1.672098,2.04407,104.7982,0,PW,79.76325,-4.815614,0,-1.464258,-3.351357,0,0,0,0,0,0,0
102.6293,106.649,85.58677,7565.883,60.78176,-4.762069,35.04349,54.67334,25.63 ft,32.09411,-8.17864,0.4603,102.5009,0,PW,78.5443,-5.327926,0,-4.985742,-0.3421845,0,0,0,0,0,0,0
