Carry,TotalDistance,BallSpeed,BackSpin,SideSpin,HLA,VLA,Decent,DistanceToPin,PeakHeight,Offline,rawSpinAxis,rawCarryGame,rawCarryLM,Club,ClubSpeed,Path,AoA,FaceToTarget,FaceToPath,Lie,Loft,DynamicLoft,CR,HI,VI,SmashFactor
154.3514,163.9611,111.247,6247.665,-959.7695,-6.232549,19.59048,46.79564,32.87 yds,30.23101,-28.17861,-8.8368,154.3506,0,I6,86.49404,1.88116,0,-7.874061,9.75522,0,0,0,0,0,0,0
142.5545,151.3308,105.0964,6815.59,-44.33684,-1.36461,21.64832,47.90597,14.34 ft,29.86421,-3.835196,-0.3727237,142.5561,0,I6,82.26672,-0.9705347,0,-1.513435,0.5429003,0,0,0,0,0,0,0
122.231,136.5806,92.2499,5573.983,-452.778,-1.582959,20.68219,40.4134,15.02 yds,20.39648,-7.136303,-4.659305,122.1684,0,I6,81.79426,2.464676,0,-2.302537,4.767213,0,0,0,0,0,0,0
170.3772,180.0651,116.3372,4373.701,-1034.411,-5.349734,17.77295,43.53465,46.03 yds,28.78042,-34.12472,-13.68048,170.2247,0,I6,81.11237,3.975179,0,-7.118304,11.09348,0,0,0,0,0,0,0
128.9943,140.9112,97.26682,6644.807,898.2853,6.511971,19.53781,42.54706,26.45 yds,22.04561,21.87658,7.76938,128.9069,0,I6,80.82191,-1.614905,0,8.173671,-9.788575,0,0,0,0,0,0,0
171.9742,182.85,117.0518,4526.029,-436.0156,-1.735038,17.02082,42.96262,36.36 yds,28.7469,-12.92863,-5.52817,171.9457,0,I6,85.32583,2.00142,0,-2.417111,4.418532,0,0,0,0,0,0,0
